TREE_ID,OBJECTID,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
25261,6542,1601 PEARL ST,Carya illinoinensis,Pecan,27,38,Poor,Private,,3112696.215259999968112,10075214.163100000470877
25262,6543,1601 PEARL ST,Carya illinoinensis,Pecan,26,53,Fair,Private,,3112698.924250000156462,10075237.231599999591708
25263,6544,1601 PEARL ST,Carya illinoinensis,Pecan,26,60,Good,Private,,3112625.813829999882728,10075220.629300000146031
25264,6545,1601 PEARL ST,Carya illinoinensis,Pecan,30,60,Good,Private,,3112597.84734999993816,10075224.174599999561906
25265,6546,1601 PEARL ST,Quercus virginiana,Southern Live Oak,19,38,Good,Private,,3112539.203110000118613,10075270.106200000271201
25266,6547,900 W 16 ST,Quercus shumardii,Shumard Oak,20,38,Fair,Private,,3112383.924219999928027,10075287.176100000739098
25267,6548,1604 PEARL ST,Ulmus crassifolia,Cedar Elm,22,38,Cannot Be Determined,Private,,3112406.377590000163764,10075358.205099999904633
25268,6549,1604 PEARL ST,Quercus macrocarpa,Bur Oak,19,38,Cannot Be Determined,Private,,3112359.950189999770373,10075380.267100000753999
25269,6550,903 W 16 ST,Ulmus crassifolia,Cedar Elm,24,53,Cannot Be Determined,Private,,3112334.655619999859482,10075126.448100000619888
25270,6551,903 W 16 ST,Ulmus crassifolia,Cedar Elm,21,38,Fair,Private,,3112339.292750000022352,10075207.855100000277162
25271,6552,901 W 16 ST,Quercus shumardii,Shumard Oak,20,53,Fair,Private,,3112431.985470000188798,10075192.55519999936223
25272,6553,901 W 16 ST,Quercus fusiformis,Escarpment Live Oak,30,38,Good,Private,,3112443.297460000030696,10075174.87609999999404
25273,6554,901 W 16 ST,Carya illinoinensis,Pecan,19,38,Good,Private,,3112421.730570000130683,10075158.907600000500679
25274,6555,901 W 16 ST,Ulmus crassifolia,Cedar Elm,19,38,Cannot Be Determined,Private,,3112416.841800000052899,10075117.719100000336766
25275,6556,901 W 16 ST,Quercus shumardii,Shumard Oak,19,53,Poor,Private,,3112468.244260000064969,10075147.230200000107288
25276,6557,901 W 16 ST,Ulmus crassifolia,Cedar Elm,36,53,Dead,Private,,3112506.226799999829382,10075136.704299999400973
25277,6558,901 W 16 ST,Ulmus crassifolia,Cedar Elm,19,38,Fair,Private,,3112499.34394000004977,10075109.774900000542402
25278,6559,901 W 16 ST,Ulmus crassifolia,Cedar Elm,19,38,Good,Private,,3112473.511640000157058,10075082.395300000905991
25279,6560,800 W 15 ST,Ulmus crassifolia,Cedar Elm,28,53,Fair,COA,,3112500.36722999997437,10075048.761499999091029
25280,6561,901 W 16 ST,Quercus fusiformis,Escarpment Live Oak,25,23,Cannot Be Determined,Private,,3112478.402379999868572,10074997.202600000426173
25281,6562,807 W 16 ST,Ulmus crassifolia,Cedar Elm,22,38,Fair,Private,,3112566.921560000162572,10075148.64159999974072
25282,6563,805 W 16 ST,Quercus shumardii,Shumard Oak,42,60,Excellent,Private,,3112622.503469999879599,10075140.142899999395013
25283,6564,805 W 16 ST,Quercus fusiformis,Escarpment Live Oak,23,23,Good,Private,,3112589.516660000197589,10075037.178600000217557
25284,6565,805 W 16 ST,Quercus fusiformis,Escarpment Live Oak,23,38,Fair,Private,,3112588.932670000009239,10075066.354299999773502
25285,6566,805 W 16 ST,Ulmus crassifolia,Cedar Elm,24,53,Good,Private,,3112605.572399999946356,10075024.673299999907613
25286,6567,805 W 16 ST,Quercus fusiformis,Escarpment Live Oak,21,23,Fair,Private,,3112606.099959999788553,10075050.697200000286102
25287,6568,805 W 16 ST,Ulmus americana,American Elm,20,38,Good,Private,,3112623.366979999933392,10074974.482499999925494
25288,6569,800 W 15 ST,Quercus fusiformis,Escarpment Live Oak,27,38,Good,COA,,3112571.94450999982655,10074963.237099999561906
25289,6570,800 W 15 ST,Ulmus crassifolia,Cedar Elm,20,53,Fair,COA,,3112549.102690000087023,10074955.809000000357628
25290,6571,800 W 15 ST,Quercus fusiformis,Escarpment Live Oak,21,23,Poor,COA,,3112546.615490000229329,10074925.837600000202656
25291,6572,800 W 15 ST,Ulmus crassifolia,Cedar Elm,21,23,Poor,COA,,3112525.490540000144392,10074929.783099999651313
25292,6573,805 W 16 ST,Ulmus americana,American Elm,22,38,Fair,Private,,3112651.699930000118911,10075036.446900000795722
25293,6574,805 W 16 ST,Carya illinoinensis,Pecan,26,53,Fair,Private,,3112653.185490000061691,10075045.087999999523163
25294,6575,1604 PEARL ST,Ulmus crassifolia,Cedar Elm,20,38,Cannot Be Determined,Private,,3112447.475600000005215,10075352.142200000584126
25295,6576,1604 PEARL ST,Ulmus crassifolia,Cedar Elm,20,38,Cannot Be Determined,Private,,3112458.465739999897778,10075385.667700000107288
25296,6577,900 W 17TH ST,Ulmus crassifolia,Cedar Elm,23,38,Cannot Be Determined,ROW,,3112412.325410000048578,10075563.241800000891089
25297,6578,1606 PEARL ST,Carya illinoinensis,Pecan,24,53,Good,Private,,3112401.550499999895692,10075532.614900000393391
25298,6579,1606 PEARL ST,Ulmus crassifolia,Cedar Elm,24,38,Cannot Be Determined,Private,,3112385.891079999972135,10075513.106399999931455
25299,6580,1606 PEARL ST,Ulmus americana,American Elm,27,23,Poor,Private,,3112449.736750000156462,10075524.19400000013411
25300,6581,1606 PEARL ST,Carya illinoinensis,Pecan,19,38,Cannot Be Determined,Private,,3112491.342639999929816,10075514.823899999260902
25301,6582,1606 PEARL ST,Carya illinoinensis,Pecan,20,38,Fair,Private,,3112503.132639999967068,10075520.648399999365211
25302,6583,1606 PEARL ST,Carya illinoinensis,Pecan,20,38,Cannot Be Determined,Private,,3112520.297309999819845,10075508.549000000581145
25303,6584,1606 PEARL ST,Carya illinoinensis,Pecan,19,38,Cannot Be Determined,Private,,3112541.341560000088066,10075495.428600000217557
25304,6585,1606 PEARL ST,Ulmus americana,American Elm,25,38,Cannot Be Determined,Private,,3112443.823710000142455,10075434.173499999567866
25305,6586,1600 PEARL ST,Ulmus americana,American Elm,19,23,Poor,ROW,,3112487.764560000039637,10075274.895300000905991
25306,6587,1600 PEARL ST,Quercus shumardii,Shumard Oak,9,23,Good,ROW,,3112499.832119999919087,10075323.148499999195337
25307,6588,1600 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),12,23,Good,ROW,,3112507.559470000211149,10075346.410499999299645
25308,6589,1600 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Fair,ROW,,3112517.637860000133514,10075378.029600000008941
25309,6590,1600 PEARL ST,Ulmus crassifolia,Cedar Elm,22,23,Dead,ROW,,3112524.740540000144392,10075399.244100000709295
25310,6591,1700 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),10,8,Fair,ROW,,3112584.618040000088513,10075578.498299999162555
25311,6592,1700 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),14,23,Fair,ROW,,3112597.111130000092089,10075624.723600000143051
25312,6593,1700 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),16,23,Fair,ROW,,3112602.232510000001639,10075641.027100000530481
25313,6594,1700 PEARL ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112608.576659999787807,10075664.865000000223517
25314,6595,1700 PEARL ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),16,23,Fair,ROW,,3112616.884709999896586,10075692.687400000169873
25315,6596,1700 PEARL ST,Ligustrum lucidum,Glossy Privet,5,8,Poor,ROW,,3112626.111070000100881,10075721.421000000089407
25316,6597,1700 PEARL ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112642.911230000201613,10075770.340099999681115
25317,6598,1800 PEARL ST,Stump,Stump,36,0,Stump,ROW,,3112684.265149999875575,10075906.5456000007689
25318,6599,1800 PEARL ST,Ilex vomitoria,Yaupon,10,8,Good,ROW,,3112685.919019999913871,10075922.024599999189377
25319,6600,1800 PEARL ST,Quercus virginiana,Southern Live Oak,22,38,Good,ROW,,3112715.025260000023991,10076015.064699999988079
25320,6601,1800 PEARL ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112734.8477300000377,10076081.924499999731779
25321,6602,901 W M L KING JR BLVD,Ulmus americana,American Elm,21,53,Poor,Private,,3112656.804909999947995,10076133.847300000488758
25322,6603,1806 PEARL ST,Carya illinoinensis,Pecan,19,53,Good,Private,,3112642.7924700002186,10076106.35950000025332
25323,6604,1806 PEARL ST,Carya illinoinensis,Pecan,19,53,Good,Private,,3112617.240029999986291,10076100.911000000312924
25324,6605,1806 PEARL ST,Ulmus americana,American Elm,22,53,Poor,Private,,3112633.961780000012368,10076077.635500000789762
25325,6606,1806 PEARL ST,Carya illinoinensis,Pecan,23,38,Good,Private,,3112567.199120000004768,10076104.621600000187755
25326,6607,1806 PEARL ST,Ulmus americana,American Elm,23,38,Good,Private,,3112596.814209999982268,10076087.519600000232458
25327,6608,1800 PEARL ST,Carya illinoinensis,Pecan,13,38,Poor,ROW,,3112735.917609999887645,10076113.237099999561906
25328,6609,1800 PEARL ST,Ulmus americana,American Elm,15,23,Poor,ROW,,3112749.0238800002262,10076136.042199999094009
25329,6610,1800 PEARL ST,Celtis laevigata,Sugarberry,9,23,Good,ROW,,3112752.120010000187904,10076160.481100000441074
25330,6611,1800 PEARL ST,Photinia serrulata,Chinese Photinia,17,23,Good,ROW,,3112755.245000000111759,10076171.296700000762939
25331,6612,1800 PEARL ST,Platanus occidentalis,American Sycamore,18,38,Fair,ROW,,3112761.073069999925792,10076171.855399999767542
25332,6613,1800 PEARL ST,Melia azedarach,Chinaberry,5,23,Good,ROW,,3112797.005410000216216,10076153.097300000488758
25333,6614,1800 PEARL ST,Stump,Stump,7,8,Stump,ROW,,3112791.748209999874234,10076146.777100000530481
25334,6615,1800 PEARL ST,Morus alba,White Mulberry,6,23,Good,ROW,,3112792.340400000102818,10076136.539200000464916
25335,6616,1800 PEARL ST,Stump,Stump,31,0,Stump,ROW,,3112785.245269999839365,10076125.52250000089407
25336,6617,1800 PEARL ST,Sideroxylon lanuginosum,Gum Bumelia,6,23,Good,ROW,,3112787.668490000069141,10076119.50870000012219
25337,6618,1800 PEARL ST,Ligustrum lucidum,Glossy Privet,4,8,Poor,ROW,,3112786.391590000130236,10076109.583200000226498
25338,6619,1800 PEARL ST,Ligustrum lucidum,Glossy Privet,17,23,Fair,ROW,,3112782.351240000221878,10076108.42119999974966
25339,6620,1800 PEARL ST,Ligustrum lucidum,Glossy Privet,12,23,Fair,ROW,,3112783.508069999981672,10076104.177400000393391
25340,6621,1800 PEARL ST,Photinia serrulata,Chinese Photinia,4,23,Fair,ROW,,3112769.065179999917746,10076060.916999999433756
25341,6622,1800 PEARL ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3112767.993660000152886,10076052.20380000025034
25342,6623,1800 PEARL ST,Carya illinoinensis,Pecan,17,38,Fair,ROW,,3112751.828999999910593,10076025.393400000408292
25343,6624,1800 PEARL ST,Carya illinoinensis,Pecan,11,38,Poor,ROW,,3112747.626579999923706,10076011.192399999126792
25344,6625,1807 PEARL ST,Carya illinoinensis,Pecan,19,38,Poor,Private,,3112765.386049999855459,10076006.212400000542402
25345,6626,1800 PEARL ST,Carya illinoinensis,Pecan,14,23,Poor,ROW,,3112734.488479999825358,10075958.710799999535084
25346,6627,1800 PEARL ST,Carya illinoinensis,Pecan,18,38,Fair,ROW,,3112732.148920000065118,10075950.582200000062585
25347,6628,1805 PEARL ST,Carya illinoinensis,Pecan,20,38,Poor,Private,,3112730.545899999793619,10075914.203700000420213
25348,6629,1800 PEARL ST,Cercis canadensis,Eastern Redbud,7,23,Poor,ROW,,3112714.343510000035167,10075895.575799999758601
25349,6630,1800 PEARL ST,Carya illinoinensis,Pecan,6,23,Fair,ROW,,3112712.111880000215024,10075891.844200000166893
25350,6631,1803 PEARL ST,Quercus fusiformis,Escarpment Live Oak,19,38,Fair,Private,,3112708.44982000021264,10075848.440700000151992
25351,6632,1711 PEARL ST,Carya illinoinensis,Pecan,20,53,Cannot Be Determined,Private,,3112741.655790000222623,10075747.544299999251962
25352,6633,1711 PEARL ST,Carya illinoinensis,Pecan,23,53,Cannot Be Determined,Private,,3112779.967389999888837,10075738.895700000226498
25353,6634,1707 PEARL ST,Quercus fusiformis,Escarpment Live Oak,28,38,Poor,Private,,3112672.530600000172853,10075726.370699999853969
25354,6635,1700 PEARL ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112650.310500000137836,10075687.85700000077486
25355,6636,1700 PEARL ST,Ulmus americana,American Elm,5,23,Fair,ROW,,3112636.950619999784976,10075649.85219999961555
25356,6637,1700 PEARL ST,Cercis canadensis,Eastern Redbud,4,23,Good,ROW,,3112642.390569999814034,10075647.378799999132752
25357,6638,1705 PEARL ST,Carya illinoinensis,Pecan,22,53,Fair,Private,,3112642.245550000108778,10075640.716399999335408
25358,6639,1705 PEARL ST,Carya illinoinensis,Pecan,24,53,Good,Private,,3112657.103459999896586,10075635.944099999964237
25359,6640,1705 PEARL ST,Carya illinoinensis,Pecan,24,53,Cannot Be Determined,Private,,3112696.067619999870658,10075622.653400000184774
25360,6641,1700 PEARL ST,Cercis canadensis,Eastern Redbud,5,23,Poor,ROW,,3112627.016909999772906,10075611.175100000575185
25361,6642,1700 PEARL ST,Punica granatum,Pomegranate,8,8,Fair,ROW,,3112624.326630000025034,10075605.190899999812245
25362,6643,1700 PEARL ST,Eriobotrya japonica,Edible Loquat,11,23,Poor,ROW,,3112621.936869999859482,10075600.021900000050664
25363,6644,1700 PEARL ST,Eriobotrya japonica,Edible Loquat,3,8,Good,ROW,,3112614.264309999998659,10075571.066299999132752
25364,6645,1600 PEARL ST,Quercus shumardii,Shumard Oak,25,53,Good,ROW,,3112598.827990000136197,10075503.039200000464916
25365,6646,1605 PEARL ST,Carya illinoinensis,Pecan,22,53,Fair,Private,,3112586.865739999804646,10075420.064899999648333
25366,6647,1605 PEARL ST,Carya illinoinensis,Pecan,30,60,Fair,Private,,3112604.233820000197738,10075416.605000000447035
25367,6648,1605 PEARL ST,Carya illinoinensis,Pecan,19,38,Fair,Private,,3112569.756519999820739,10075392.123099999502301
25368,6649,1605 PEARL ST,Ulmus crassifolia,Cedar Elm,20,38,Cannot Be Determined,Private,,3112611.647189999930561,10075372.408500000834465
25369,6650,1601 PEARL ST,Carya illinoinensis,Pecan,30,53,Cannot Be Determined,Private,,3112631.166830000001937,10075274.217100000008941
25370,6651,400 W 15TH ST,Quercus virginiana,Southern Live Oak,11,23,Good,ROW,,3114102.740989999845624,10074303.088800000026822
25371,6652,400 W 15TH ST,Quercus virginiana,Southern Live Oak,8,23,Good,ROW,,3114040.963560000061989,10074322.8581000007689
25372,6653,400 W 15TH ST,Quercus virginiana,Southern Live Oak,9,23,Good,ROW,,3114068.675110000185668,10074314.676400000229478
25373,6654,400 W 15TH ST,Quercus virginiana,Southern Live Oak,9,23,Fair,ROW,,3114013.687359999865294,10074330.981799999251962
25374,6655,400 W 15TH ST,Quercus virginiana,Southern Live Oak,9,23,Fair,ROW,,3113984.400679999962449,10074337.280300000682473
25375,6656,400 W 15TH ST,Quercus virginiana,Southern Live Oak,10,23,Fair,ROW,,3113953.754079999867827,10074347.799699999392033
25376,6657,400 W 15TH ST,Quercus virginiana,Southern Live Oak,8,23,Good,ROW,,3113922.588460000231862,10074357.045099999755621
25377,6658,400 W 15TH ST,Quercus virginiana,Southern Live Oak,9,23,Good,ROW,,3113890.210250000003725,10074366.831499999389052
25378,6659,400 W 15TH ST,Quercus virginiana,Southern Live Oak,10,23,Fair,ROW,,3113861.774280000012368,10074374.75109999999404
25379,6660,500 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113762.80072999978438,10074410.440600000321865
25380,6661,500 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113720.657440000213683,10074422.043299999088049
25381,6662,500 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113672.407209999859333,10074437.224700000137091
25382,6663,500 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113621.993590000085533,10074452.692800000309944
25383,6664,500 W 15TH ST,Platanus occidentalis,American Sycamore,22,38,Poor,ROW,,3113568.47237000009045,10074469.427999999374151
25384,6665,500 W 15TH ST,Platanus occidentalis,American Sycamore,22,53,Fair,ROW,,3113516.252660000231117,10074484.555600000545382
25385,6666,515 W 15 ST,Carya illinoinensis,Pecan,20,23,Fair,Private,,3113501.555840000044554,10074437.007500000298023
25386,6667,515 W 15 ST,Carya illinoinensis,Pecan,22,38,Fair,Private,,3113475.633650000207126,10074356.490900000557303
25387,6668,515 W 15 ST,Carya illinoinensis,Pecan,29,53,Fair,Private,,3113540.851369999814779,10074381.42259999923408
25388,6669,1400 NUECES ST,Quercus fusiformis,Escarpment Live Oak,29,38,Good,ROW,,3113541.612519999966025,10074333.368300000205636
25389,6670,505 W 15 ST,Carya illinoinensis,Pecan,24,38,Good,Private,,3113644.696299999952316,10074432.104299999773502
25390,6671,605 W 15 ST,Carya illinoinensis,Pecan,22,38,Fair,Private,,3113362.993460000026971,10074392.384600000455976
25391,6672,605 W 15 ST,Carya illinoinensis,Pecan,20,38,Fair,Private,,3113331.680850000120699,10074401.261499999091029
25392,6673,605 W 15 ST,Carya illinoinensis,Pecan,19,38,Fair,Private,,3113321.233039999846369,10074405.415699999779463
25393,6674,605 W 15 ST,Carya illinoinensis,Pecan,24,38,Poor,Private,,3113275.616009999997914,10074419.214199999347329
25394,6675,605 W 15 ST,Carya illinoinensis,Pecan,23,53,Good,Private,,3113299.582489999942482,10074536.065999999642372
25395,6676,605 W 15 ST,Carya illinoinensis,Pecan,20,53,Good,Private,,3113246.782730000093579,10074553.331399999558926
25396,6677,611 W 15 ST,Carya illinoinensis,Pecan,22,38,Fair,Private,,3113211.192580000031739,10074527.224199999123812
25397,6678,700 W 15TH ST,Carya illinoinensis,Pecan,27,38,Poor,ROW,,3113071.829340000171214,10074621.310900000855327
25398,6679,700 W 15TH ST,Carya illinoinensis,Pecan,16,38,Fair,ROW,,3113008.835700000170618,10074639.941500000655651
25399,6680,700 W 15TH ST,Carya illinoinensis,Pecan,28,38,Poor,ROW,,3113037.027240000199527,10074631.025499999523163
25400,6681,700 W 15TH ST,Quercus fusiformis,Escarpment Live Oak,40,38,Fair,ROW,,3112900.875940000172704,10074671.232400000095367
25401,6682,800 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112705.265110000036657,10074721.466299999505281
25402,6683,800 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112665.672999999951571,10074731.776900000870228
25403,6684,800 W 15TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,8,Fair,ROW,,3112635.311509999912232,10074743.120400000363588
25404,6685,800 W 15TH ST,Celtis laevigata,Sugarberry,5,23,Fair,ROW,,3112567.77817999990657,10074754.686699999496341
25405,6686,800 W 15TH ST,Celtis laevigata,Sugarberry,7,23,Good,ROW,,3112563.383830000180751,10074762.490499999374151
25406,6687,800 W 15TH ST,Melia azedarach,Chinaberry,6,23,Fair,ROW,,3112561.106610000133514,10074760.816199999302626
25407,6688,800 W 15TH ST,Triadica sebifera,Chinese Tallow,11,23,Fair,ROW,,3112494.394799999892712,10074780.392000000923872
25408,6689,900 W 15TH ST,Celtis laevigata,Sugarberry,8,23,Good,ROW,,3112208.557769999839365,10074874.437100000679493
25409,6690,900 W 15TH ST,Morus alba,White Mulberry,14,23,Fair,ROW,,3112189.543049999978393,10074880.101399999111891
25410,6691,800 W 15TH ST,Celtis laevigata,Sugarberry,8,23,Good,ROW,,3112429.130169999785721,10074906.868400000035763
25411,6692,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,9,23,Fair,ROW,,3112455.567119999788702,10074901.148600000888109
25412,6693,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3112467.597939999774098,10074903.950500000268221
25413,6694,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112495.258969999849796,10074902.951799999922514
25414,6695,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,11,23,Good,ROW,,3112495.766189999878407,10074894.189999999478459
25415,6696,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,8,23,Fair,ROW,,3112492.762260000221431,10074897.280500000342727
25416,6697,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,5,23,Good,ROW,,3112498.330810000188649,10074898.190600000321865
25417,6698,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,6,23,Fair,ROW,,3112522.197559999767691,10074890.959000000730157
25418,6699,800 W 15TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3112534.238220000173897,10074880.841299999505281
25420,6701,700 W 15TH ST,Stump,Stump,12,0,Stump,ROW,,3112980.870199999772012,10074691.171700000762939
25421,6702,700 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112956.901750000193715,10074697.784900000318885
25427,6708,600 W 15TH ST,Stump,Stump,17,0,Stump,ROW,,3113259.777449999935925,10074649.81220000050962
25428,6709,600 W 15TH ST,Quercus fusiformis,Escarpment Live Oak,27,38,Good,ROW,,3113322.846880000084639,10074628.037299999967217
25429,6710,600 W 15TH ST,Quercus shumardii,Shumard Oak,30,53,Fair,ROW,,3113371.906169999856502,10074626.763000000268221
25430,6711,600 W 15TH ST,Carya illinoinensis,Pecan,29,60,Good,ROW,,3113438.694420000072569,10074605.064600000157952
25431,6712,600 W 15TH ST,Morus alba,White Mulberry,4,23,Fair,ROW,,3113330.94922999991104,10074583.738199999555945
25432,6713,600 W 15TH ST,Morus alba,White Mulberry,4,23,Fair,ROW,,3113341.185099999886006,10074580.519700000062585
25433,6714,600 W 15TH ST,Ilex vomitoria,Yaupon,7,8,Poor,ROW,,3113321.150359999854118,10074587.181800000369549
25434,6715,600 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113308.414820000063628,10074591.122700000181794
25435,6716,600 W 15TH ST,Ilex vomitoria,Yaupon,5,8,Poor,ROW,,3113294.43716000020504,10074594.786100000143051
25436,6717,600 W 15 ST,Quercus fusiformis,Escarpment Live Oak,20,23,Fair,Private,,3113224.755869999993593,10074677.486700000241399
25437,6718,600 W 15 ST,Quercus fusiformis,Escarpment Live Oak,34,38,Good,Private,,3113214.709960000123829,10074692.292400000616908
25438,6719,600 W 15 ST,Carya illinoinensis,Pecan,20,38,Good,Private,,3113237.85492999991402,10074792.443800000473857
25439,6720,1500 RIO GRANDE ST,Quercus buckleyi,Buckley Oak,23,23,Good,ROW,,3113240.966469999868423,10074828.536599999293685
25440,6721,600 W 15 ST,Quercus fusiformis,Escarpment Live Oak,26,38,Good,Private,,3113292.055929999798536,10074784.150800000876188
25441,6722,600 W 15 ST,Quercus fusiformis,Escarpment Live Oak,25,38,Good,Private,,3113291.427649999968708,10074778.130799999460578
25442,6723,600 W 15 ST,Carya illinoinensis,Pecan,30,60,Good,Private,,3113512.031210000161082,10074773.76039999909699
25443,6724,500 W 15TH ST,Ulmus americana,American Elm,12,23,Good,ROW,,3113611.46965999994427,10074550.75760000012815
25444,6725,510 W 15 ST,Carya illinoinensis,Pecan,23,53,Good,Private,,3113612.411919999867678,10074600.689600000157952
25445,6726,509 W 16 ST,Carya illinoinensis,Pecan,20,38,Cannot Be Determined,Private,,3113687.177190000191331,10074769.350299999117851
25446,6727,509 W 16 ST,Carya illinoinensis,Pecan,20,38,Cannot Be Determined,Private,,3113669.808459999971092,10074736.827800000086427
25447,6728,500 W 15TH ST,Ulmus parvifolia,Chinese Elm,5,8,Fair,ROW,,3113669.450519999954849,10074480.2668999992311
25448,6729,500 W 15TH ST,Stump,Stump,11,0,Stump,ROW,,3113645.484029999934137,10074486.798100000247359
25449,6730,500 W 15TH ST,Ilex vomitoria,Yaupon,8,8,Good,ROW,,3113634.931890000123531,10074490.531999999657273
25450,6731,400 W 15TH ST,Quercus virginiana,Southern Live Oak,15,23,Good,ROW,,3113980.226799999829382,10074435.897299999371171
25451,6732,400 W 15TH ST,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3114124.880710000172257,10074389.945900000631809
25452,6733,400 W 15TH ST,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3114091.030379999894649,10074396.916699999943376
25453,6734,400 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114116.497529999818653,10074346.627100000157952
25454,6735,400 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114089.447709999978542,10074352.809800000861287
25455,6736,400 W 15TH ST,Ilex vomitoria,Yaupon,9,8,Poor,ROW,,3114055.957289999816567,10074363.11460000090301
25456,6737,400 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114008.813360000029206,10074376.768500000238419
25457,6738,400 W 15TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113976.095900000073016,10074386.214299999177456
25458,6739,600 WOOD ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111465.766929999925196,10071730.618200000375509
25459,6740,600 WOOD ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111477.544470000080764,10071762.145700000226498
25460,6741,600 WOOD ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111492.859730000142008,10071797.254300000146031
25461,6742,600 WOOD ST,Triadica sebifera,Chinese Tallow,23,38,Fair,ROW,,3111543.111599999945611,10071922.701199999079108
25462,6743,600 WOOD ST,Carya illinoinensis,Pecan,4,23,Good,ROW,,3111548.160139999818057,10071937.463600000366569
25463,6744,600 WOOD ST,Celtis laevigata,Sugarberry,3,8,Good,ROW,,3111545.84847000008449,10071932.492799999192357
25464,6745,600 WOOD ST,Celtis laevigata,Sugarberry,4,23,Good,ROW,,3111550.976079999934882,10071946.859300000593066
25465,6746,600 WOOD ST,Carya illinoinensis,Pecan,4,8,Poor,ROW,,3111549.435399999842048,10071942.217199999839067
25466,6747,600 WOOD ST,Celtis laevigata,Sugarberry,17,23,Fair,ROW,,3111553.898320000153035,10071949.86119999922812
25467,6748,600 WOOD ST,Morus alba,White Mulberry,9,23,Poor,ROW,,3111559.567269999999553,10071961.997400000691414
25468,6749,600 WOOD ST,Melia azedarach,Chinaberry,22,38,Fair,ROW,,3111559.548570000100881,10071965.115100000053644
25469,6750,600 WOOD ST,Fraxinus berlandieriana,Mexican Ash,7,23,Fair,ROW,,3111564.852369999978691,10072095.623400000855327
25470,6751,830 W 6 ST,Quercus virginiana,Southern Live Oak,20,23,Poor,Private,,3111444.081939999945462,10071817.352299999445677
25471,6752,830 W 6 ST,Quercus virginiana,Southern Live Oak,23,38,Poor,Private,,3111477.410939999856055,10071902.881699999794364
25472,6753,702 WOOD ST,Carya illinoinensis,Pecan,44,53,Poor,Private,,3111555.542020000051707,10072254.155899999663234
25473,6754,702 WOOD ST,Carya illinoinensis,Pecan,40,53,Poor,Private,,3111574.683379999827594,10072230.218299999833107
25474,6755,611 WOOD ST,Carya illinoinensis,Pecan,29,53,Fair,Private,,3111642.653059999924153,10071924.964999999850988
25475,6756,609 WOOD ST,Carya illinoinensis,Pecan,36,60,Fair,Private,,3111663.945669999811798,10071867.752199999988079
